pdt_number,junk,Datetime,depth,mintemp,maxtemp,meantemp,junk2,junk3
174,junk,03/22/2021 00:00:00,368.000000,13.00,13.00,13.0,99999,99999
174,junk,03/22/2021 00:00:00,392.000000,12.80,12.80,12.8,99999,99999
174,junk,03/22/2021 00:00:00,480.000000,12.20,12.20,12.2,99999,99999
175,junk,03/23/2021 00:00:00,0.000000,17.40,17.80,17.6,99999,99999
175,junk,03/23/2021 00:00:00,16.000000,17.40,17.80,17.6,99999,99999
175,junk,03/23/2021 00:00:00,48.000000,17.40,17.80,17.6,99999,99999
175,junk,03/23/2021 00:00:00,88.000000,17.20,17.80,17.5,99999,99999
175,junk,03/23/2021 00:00:00,128.000000,16.60,17.60,17.1,99999,99999
175,junk,03/23/2021 00:00:00,184.000000,15.20,16.00,15.6,99999,99999
175,junk,03/23/2021 00:00:00,200.000000,15.00,15.60,15.3,99999,99999
175,junk,03/23/2021 00:00:00,248.000000,14.40,14.60,14.5,99999,99999
176,junk,03/24/2021 00:00:00,0.000000,17.40,18.00,17.7,99999,99999
176,junk,03/24/2021 00:00:00,24.000000,17.40,17.80,17.6,99999,99999
176,junk,03/24/2021 00:00:00,72.000000,17.40,17.80,17.6,99999,99999
176,junk,03/24/2021 00:00:00,120.000000,17.00,17.80,17.4,99999,99999
176,junk,03/24/2021 00:00:00,168.000000,15.60,17.00,16.3,99999,99999
176,junk,03/24/2021 00:00:00,256.000000,14.00,14.60,14.3,99999,99999
176,junk,03/24/2021 00:00:00,272.000000,14.00,14.40,14.2,99999,99999
176,junk,03/24/2021 00:00:00,328.000000,13.40,13.40,13.4,99999,99999
177,junk,03/25/2021 00:00:00,0.000000,17.60,18.00,17.8,99999,99999
177,junk,03/25/2021 00:00:00,32.000000,17.60,17.80,17.700000000000003,99999,99999
177,junk,03/25/2021 00:00:00,96.000000,17.40,17.80,17.6,99999,99999
177,junk,03/25/2021 00:00:00,168.000000,15.80,17.20,16.5,99999,99999
177,junk,03/25/2021 00:00:00,240.000000,14.40,15.00,14.7,99999,99999
177,junk,03/25/2021 00:00:00,352.000000,13.20,13.40,13.3,99999,99999
177,junk,03/25/2021 00:00:00,376.000000,12.80,13.00,12.9,99999,99999
177,junk,03/25/2021 00:00:00,472.000000,12.20,12.20,12.2,99999,99999
178,junk,03/26/2021 00:00:00,0.000000,17.40,17.80,17.6,99999,99999
178,junk,03/26/2021 00:00:00,8.000000,17.40,17.80,17.6,99999,99999
178,junk,03/26/2021 00:00:00,40.000000,17.20,17.60,17.4,99999,99999
178,junk,03/26/2021 00:00:00,64.000000,17.20,17.60,17.4,99999,99999
178,junk,03/26/2021 00:00:00,96.000000,17.20,17.60,17.4,99999,99999
178,junk,03/26/2021 00:00:00,136.000000,16.80,17.40,17.1,99999,99999
178,junk,03/26/2021 00:00:00,160.000000,15.60,16.20,15.899999999999999,99999,99999
178,junk,03/26/2021 00:00:00,192.000000,15.00,15.00,15.0,99999,99999
179,junk,03/27/2021 00:00:00,0.000000,17.40,17.60,17.5,99999,99999
179,junk,03/27/2021 00:00:00,8.000000,17.40,17.60,17.5,99999,99999
179,junk,03/27/2021 00:00:00,32.000000,17.40,17.60,17.5,99999,99999
179,junk,03/27/2021 00:00:00,64.000000,17.20,17.60,17.4,99999,99999
179,junk,03/27/2021 00:00:00,88.000000,17.20,17.40,17.299999999999997,99999,99999
179,junk,03/27/2021 00:00:00,112.000000,17.20,17.20,17.2,99999,99999
179,junk,03/27/2021 00:00:00,152.000000,17.00,17.20,17.1,99999,99999
179,junk,03/27/2021 00:00:00,176.000000,15.80,15.80,15.8,99999,99999
180,junk,03/28/2021 00:00:00,0.000000,17.40,17.80,17.6,99999,99999
180,junk,03/28/2021 00:00:00,8.000000,17.40,17.60,17.5,99999,99999
180,junk,03/28/2021 00:00:00,32.000000,17.40,17.60,17.5,99999,99999
180,junk,03/28/2021 00:00:00,56.000000,17.20,17.60,17.4,99999,99999
180,junk,03/28/2021 00:00:00,88.000000,17.20,17.40,17.299999999999997,99999,99999
180,junk,03/28/2021 00:00:00,112.000000,17.00,17.20,17.1,99999,99999
180,junk,03/28/2021 00:00:00,136.000000,17.20,17.20,17.2,99999,99999
180,junk,03/28/2021 00:00:00,168.000000,16.80,16.80,16.8,99999,99999
181,junk,03/29/2021 00:00:00,0.000000,17.20,17.60,17.4,99999,99999
181,junk,03/29/2021 00:00:00,8.000000,17.20,17.60,17.4,99999,99999
181,junk,03/29/2021 00:00:00,40.000000,17.20,17.60,17.4,99999,99999
181,junk,03/29/2021 00:00:00,72.000000,16.80,17.60,17.200000000000003,99999,99999
181,junk,03/29/2021 00:00:00,104.000000,16.80,17.20,17.0,99999,99999
181,junk,03/29/2021 00:00:00,128.000000,16.60,17.20,16.9,99999,99999
181,junk,03/29/2021 00:00:00,160.000000,16.20,16.80,16.5,99999,99999
181,junk,03/29/2021 00:00:00,200.000000,14.80,15.20,15.0,99999,99999
182,junk,03/30/2021 00:00:00,0.000000,17.20,18.00,17.6,99999,99999
182,junk,03/30/2021 00:00:00,16.000000,17.20,17.40,17.299999999999997,99999,99999
182,junk,03/30/2021 00:00:00,48.000000,17.00,17.40,17.2,99999,99999
182,junk,03/30/2021 00:00:00,80.000000,17.00,17.20,17.1,99999,99999
182,junk,03/30/2021 00:00:00,120.000000,16.80,17.20,17.0,99999,99999
182,junk,03/30/2021 00:00:00,152.000000,16.40,17.00,16.7,99999,99999
182,junk,03/30/2021 00:00:00,184.000000,15.00,16.20,15.6,99999,99999
182,junk,03/30/2021 00:00:00,232.000000,14.60,14.60,14.6,99999,99999
183,junk,03/31/2021 00:00:00,0.000000,17.40,18.40,17.9,99999,99999
183,junk,03/31/2021 00:00:00,16.000000,17.20,17.80,17.5,99999,99999
183,junk,03/31/2021 00:00:00,64.000000,17.00,17.20,17.1,99999,99999
183,junk,03/31/2021 00:00:00,104.000000,16.80,17.20,17.0,99999,99999
183,junk,03/31/2021 00:00:00,152.000000,16.00,17.00,16.5,99999,99999
183,junk,03/31/2021 00:00:00,200.000000,14.60,16.60,15.600000000000001,99999,99999
183,junk,03/31/2021 00:00:00,240.000000,14.00,15.40,14.7,99999,99999
183,junk,03/31/2021 00:00:00,304.000000,13.20,13.20,13.2,99999,99999
184,junk,04/01/2021 00:00:00,0.000000,17.20,17.80,17.5,99999,99999
184,junk,04/01/2021 00:00:00,40.000000,16.80,17.60,17.200000000000003,99999,99999
184,junk,04/01/2021 00:00:00,136.000000,15.20,17.20,16.2,99999,99999
184,junk,04/01/2021 00:00:00,224.000000,14.00,14.40,14.2,99999,99999
184,junk,04/01/2021 00:00:00,400.000000,12.20,12.60,12.399999999999999,99999,99999
184,junk,04/01/2021 00:00:00,408.000000,12.20,12.40,12.3,99999,99999
184,junk,04/01/2021 00:00:00,512.000000,11.60,11.80,11.7,99999,99999
184,junk,04/01/2021 00:00:00,632.000000,11.40,11.40,11.4,99999,99999
185,junk,04/02/2021 00:00:00,0.000000,17.20,17.80,17.5,99999,99999
185,junk,04/02/2021 00:00:00,16.000000,17.00,17.80,17.4,99999,99999
185,junk,04/02/2021 00:00:00,56.000000,16.60,17.40,17.0,99999,99999
185,junk,04/02/2021 00:00:00,88.000000,16.40,17.20,16.799999999999997,99999,99999
185,junk,04/02/2021 00:00:00,128.000000,16.00,17.00,16.5,99999,99999
185,junk,04/02/2021 00:00:00,168.000000,14.80,15.40,15.100000000000001,99999,99999
185,junk,04/02/2021 00:00:00,216.000000,14.20,14.40,14.3,99999,99999
185,junk,04/02/2021 00:00:00,256.000000,13.80,13.80,13.8,99999,99999
186,junk,04/03/2021 00:00:00,0.000000,17.00,17.80,17.4,99999,99999
186,junk,04/03/2021 00:00:00,24.000000,16.60,17.60,17.1,99999,99999
186,junk,04/03/2021 00:00:00,72.000000,16.40,17.20,16.799999999999997,99999,99999
186,junk,04/03/2021 00:00:00,120.000000,15.40,17.00,16.2,99999,99999
186,junk,04/03/2021 00:00:00,184.000000,14.80,15.00,14.9,99999,99999
186,junk,04/03/2021 00:00:00,240.000000,13.80,13.80,13.8,99999,99999
186,junk,04/03/2021 00:00:00,304.000000,13.40,13.40,13.4,99999,99999
186,junk,04/03/2021 00:00:00,344.000000,13.00,13.00,13.0,99999,99999
187,junk,04/04/2021 00:00:00,0.000000,16.60,17.20,16.9,99999,99999
187,junk,04/04/2021 00:00:00,24.000000,16.00,17.20,16.6,99999,99999
187,junk,04/04/2021 00:00:00,80.000000,15.40,16.80,16.1,99999,99999
187,junk,04/04/2021 00:00:00,144.000000,14.40,15.80,15.100000000000001,99999,99999
187,junk,04/04/2021 00:00:00,200.000000,13.80,14.60,14.2,99999,99999
187,junk,04/04/2021 00:00:00,272.000000,13.40,13.40,13.4,99999,99999
187,junk,04/04/2021 00:00:00,352.000000,12.60,12.80,12.7,99999,99999
187,junk,04/04/2021 00:00:00,400.000000,12.40,12.40,12.4,99999,99999
188,junk,04/05/2021 00:00:00,0.000000,16.40,17.80,17.1,99999,99999
188,junk,04/05/2021 00:00:00,24.000000,16.00,17.20,16.6,99999,99999
188,junk,04/05/2021 00:00:00,80.000000,15.40,16.80,16.1,99999,99999
188,junk,04/05/2021 00:00:00,136.000000,15.00,16.40,15.7,99999,99999
188,junk,04/05/2021 00:00:00,200.000000,14.00,14.40,14.2,99999,99999
188,junk,04/05/2021 00:00:00,272.000000,13.20,13.20,13.2,99999,99999
188,junk,04/05/2021 00:00:00,360.000000,12.20,12.40,12.3,99999,99999
188,junk,04/05/2021 00:00:00,392.000000,12.20,12.20,12.2,99999,99999
189,junk,04/06/2021 00:00:00,0.000000,16.80,17.40,17.1,99999,99999
189,junk,04/06/2021 00:00:00,40.000000,16.00,17.00,16.5,99999,99999
189,junk,04/06/2021 00:00:00,128.000000,14.80,16.00,15.4,99999,99999
189,junk,04/06/2021 00:00:00,232.000000,13.20,13.80,13.5,99999,99999
189,junk,04/06/2021 00:00:00,352.000000,12.40,12.80,12.600000000000001,99999,99999
189,junk,04/06/2021 00:00:00,448.000000,12.00,12.20,12.1,99999,99999
189,junk,04/06/2021 00:00:00,488.000000,11.80,12.00,11.9,99999,99999
189,junk,04/06/2021 00:00:00,600.000000,12.00,12.00,12.0,99999,99999
190,junk,04/07/2021 00:00:00,0.000000,16.80,17.80,17.3,99999,99999
190,junk,04/07/2021 00:00:00,24.000000,16.40,17.00,16.7,99999,99999
190,junk,04/07/2021 00:00:00,80.000000,15.80,16.40,16.1,99999,99999
190,junk,04/07/2021 00:00:00,136.000000,14.60,15.60,15.1,99999,99999
190,junk,04/07/2021 00:00:00,200.000000,13.40,14.00,13.7,99999,99999
190,junk,04/07/2021 00:00:00,240.000000,13.00,13.20,13.1,99999,99999
190,junk,04/07/2021 00:00:00,288.000000,12.60,12.80,12.7,99999,99999
190,junk,04/07/2021 00:00:00,368.000000,12.40,12.40,12.4,99999,99999
191,junk,04/08/2021 00:00:00,0.000000,17.00,17.60,17.3,99999,99999
191,junk,04/08/2021 00:00:00,32.000000,16.40,17.00,16.7,99999,99999
191,junk,04/08/2021 00:00:00,96.000000,15.80,16.40,16.1,99999,99999
191,junk,04/08/2021 00:00:00,160.000000,14.60,15.40,15.0,99999,99999
191,junk,04/08/2021 00:00:00,240.000000,13.40,13.80,13.600000000000001,99999,99999
191,junk,04/08/2021 00:00:00,296.000000,13.00,13.20,13.1,99999,99999
191,junk,04/08/2021 00:00:00,408.000000,12.20,12.20,12.2,99999,99999
191,junk,04/08/2021 00:00:00,456.000000,12.00,12.00,12.0,99999,99999
192,junk,04/09/2021 00:00:00,0.000000,16.80,17.40,17.1,99999,99999
192,junk,04/09/2021 00:00:00,32.000000,16.20,16.80,16.5,99999,99999
192,junk,04/09/2021 00:00:00,104.000000,14.80,16.20,15.5,99999,99999
192,junk,04/09/2021 00:00:00,200.000000,13.60,14.20,13.899999999999999,99999,99999
192,junk,04/09/2021 00:00:00,272.000000,13.00,13.40,13.2,99999,99999
192,junk,04/09/2021 00:00:00,376.000000,12.40,12.40,12.4,99999,99999
192,junk,04/09/2021 00:00:00,432.000000,12.20,12.20,12.2,99999,99999
192,junk,04/09/2021 00:00:00,504.000000,12.00,12.00,12.0,99999,99999
193,junk,04/10/2021 00:00:00,0.000000,16.40,17.20,16.799999999999997,99999,99999
193,junk,04/10/2021 00:00:00,8.000000,16.40,17.20,16.799999999999997,99999,99999
193,junk,04/10/2021 00:00:00,32.000000,15.80,17.00,16.4,99999,99999
193,junk,04/10/2021 00:00:00,48.000000,15.80,16.60,16.200000000000003,99999,99999
193,junk,04/10/2021 00:00:00,72.000000,15.40,16.40,15.899999999999999,99999,99999
193,junk,04/10/2021 00:00:00,96.000000,15.00,16.00,15.5,99999,99999
193,junk,04/10/2021 00:00:00,120.000000,14.60,15.80,15.2,99999,99999
193,junk,04/10/2021 00:00:00,144.000000,14.40,14.40,14.4,99999,99999
194,junk,04/11/2021 00:00:00,0.000000,16.40,17.00,16.7,99999,99999
194,junk,04/11/2021 00:00:00,16.000000,16.00,17.00,16.5,99999,99999
194,junk,04/11/2021 00:00:00,80.000000,15.00,16.00,15.5,99999,99999
194,junk,04/11/2021 00:00:00,88.000000,14.80,16.00,15.4,99999,99999
194,junk,04/11/2021 00:00:00,120.000000,14.60,15.60,15.1,99999,99999
194,junk,04/11/2021 00:00:00,160.000000,14.20,14.40,14.3,99999,99999
194,junk,04/11/2021 00:00:00,208.000000,13.80,14.00,13.9,99999,99999
194,junk,04/11/2021 00:00:00,240.000000,13.60,13.60,13.6,99999,99999
195,junk,04/12/2021 00:00:00,0.000000,16.00,17.00,16.5,99999,99999
195,junk,04/12/2021 00:00:00,16.000000,15.80,16.80,16.3,99999,99999
195,junk,04/12/2021 00:00:00,48.000000,15.00,16.20,15.6,99999,99999
195,junk,04/12/2021 00:00:00,88.000000,14.80,15.80,15.3,99999,99999
195,junk,04/12/2021 00:00:00,120.000000,14.60,14.80,14.7,99999,99999
195,junk,04/12/2021 00:00:00,160.000000,14.00,14.40,14.2,99999,99999
195,junk,04/12/2021 00:00:00,216.000000,13.40,13.60,13.5,99999,99999
195,junk,04/12/2021 00:00:00,240.000000,13.20,13.20,13.2,99999,99999
196,junk,04/13/2021 00:00:00,0.000000,16.20,17.40,16.799999999999997,99999,99999
196,junk,04/13/2021 00:00:00,8.000000,16.20,17.40,16.799999999999997,99999,99999
196,junk,04/13/2021 00:00:00,32.000000,15.40,16.80,16.1,99999,99999
196,junk,04/13/2021 00:00:00,64.000000,15.00,16.20,15.6,99999,99999
196,junk,04/13/2021 00:00:00,88.000000,14.80,16.00,15.4,99999,99999
196,junk,04/13/2021 00:00:00,112.000000,14.60,16.00,15.3,99999,99999
196,junk,04/13/2021 00:00:00,144.000000,14.20,14.60,14.399999999999999,99999,99999
196,junk,04/13/2021 00:00:00,176.000000,13.60,13.60,13.6,99999,99999
197,junk,04/15/2021 00:00:00,0.000000,16.20,17.20,16.7,99999,99999
197,junk,04/15/2021 00:00:00,24.000000,15.40,16.80,16.1,99999,99999
197,junk,04/15/2021 00:00:00,88.000000,14.80,15.80,15.3,99999,99999
197,junk,04/15/2021 00:00:00,200.000000,13.20,14.00,13.6,99999,99999
197,junk,04/15/2021 00:00:00,216.000000,13.20,13.80,13.5,99999,99999
197,junk,04/15/2021 00:00:00,312.000000,12.40,12.80,12.600000000000001,99999,99999
197,junk,04/15/2021 00:00:00,344.000000,12.40,12.60,12.5,99999,99999
197,junk,04/15/2021 00:00:00,432.000000,12.00,12.00,12.0,99999,99999
198,junk,04/16/2021 00:00:00,0.000000,16.60,17.20,16.9,99999,99999
198,junk,04/16/2021 00:00:00,16.000000,16.20,17.20,16.7,99999,99999
198,junk,04/16/2021 00:00:00,56.000000,15.00,16.20,15.6,99999,99999
198,junk,04/16/2021 00:00:00,96.000000,14.80,15.80,15.3,99999,99999
198,junk,04/16/2021 00:00:00,160.000000,14.20,15.00,14.6,99999,99999
198,junk,04/16/2021 00:00:00,192.000000,13.80,14.40,14.100000000000001,99999,99999
198,junk,04/16/2021 00:00:00,240.000000,13.60,13.80,13.7,99999,99999
198,junk,04/16/2021 00:00:00,272.000000,13.20,13.20,13.2,99999,99999
199,junk,04/17/2021 00:00:00,0.000000,16.20,17.00,16.6,99999,99999
199,junk,04/17/2021 00:00:00,8.000000,16.40,17.00,16.7,99999,99999
199,junk,04/17/2021 00:00:00,40.000000,15.40,16.60,16.0,99999,99999
199,junk,04/17/2021 00:00:00,72.000000,15.00,15.80,15.4,99999,99999
199,junk,04/17/2021 00:00:00,104.000000,14.80,15.80,15.3,99999,99999
199,junk,04/17/2021 00:00:00,128.000000,14.60,15.60,15.1,99999,99999
199,junk,04/17/2021 00:00:00,160.000000,14.40,15.40,14.9,99999,99999
199,junk,04/17/2021 00:00:00,200.000000,14.20,14.20,14.2,99999,99999
200,junk,04/18/2021 00:00:00,0.000000,16.60,18.00,17.3,99999,99999
200,junk,04/18/2021 00:00:00,8.000000,16.60,17.20,16.9,99999,99999
200,junk,04/18/2021 00:00:00,24.000000,16.20,17.00,16.6,99999,99999
200,junk,04/18/2021 00:00:00,40.000000,15.80,16.80,16.3,99999,99999
200,junk,04/18/2021 00:00:00,64.000000,15.60,16.00,15.8,99999,99999
200,junk,04/18/2021 00:00:00,80.000000,15.60,15.80,15.7,99999,99999
200,junk,04/18/2021 00:00:00,104.000000,15.60,15.80,15.7,99999,99999
200,junk,04/18/2021 00:00:00,120.000000,15.60,15.80,15.7,99999,99999
201,junk,04/19/2021 00:00:00,0.000000,16.80,18.00,17.4,99999,99999
201,junk,04/19/2021 00:00:00,16.000000,16.60,17.20,16.9,99999,99999
201,junk,04/19/2021 00:00:00,48.000000,15.80,16.20,16.0,99999,99999
201,junk,04/19/2021 00:00:00,88.000000,15.60,15.80,15.7,99999,99999
201,junk,04/19/2021 00:00:00,120.000000,15.60,15.60,15.6,99999,99999
201,junk,04/19/2021 00:00:00,152.000000,14.80,15.20,15.0,99999,99999
201,junk,04/19/2021 00:00:00,216.000000,13.60,13.80,13.7,99999,99999
201,junk,04/19/2021 00:00:00,240.000000,13.20,13.20,13.2,99999,99999
202,junk,04/20/2021 00:00:00,0.000000,17.00,17.60,17.3,99999,99999
202,junk,04/20/2021 00:00:00,8.000000,16.80,17.60,17.200000000000003,99999,99999
202,junk,04/20/2021 00:00:00,32.000000,16.00,17.00,16.5,99999,99999
202,junk,04/20/2021 00:00:00,56.000000,15.80,16.40,16.1,99999,99999
202,junk,04/20/2021 00:00:00,80.000000,15.60,16.00,15.8,99999,99999
202,junk,04/20/2021 00:00:00,104.000000,15.60,15.80,15.7,99999,99999
202,junk,04/20/2021 00:00:00,128.000000,15.60,15.60,15.6,99999,99999
202,junk,04/20/2021 00:00:00,160.000000,15.60,15.60,15.6,99999,99999
203,junk,04/21/2021 00:00:00,0.000000,17.20,17.40,17.299999999999997,99999,99999
203,junk,04/21/2021 00:00:00,8.000000,16.80,17.40,17.1,99999,99999
203,junk,04/21/2021 00:00:00,24.000000,16.20,17.20,16.7,99999,99999
203,junk,04/21/2021 00:00:00,48.000000,15.80,16.20,16.0,99999,99999
203,junk,04/21/2021 00:00:00,72.000000,15.60,15.80,15.7,99999,99999
203,junk,04/21/2021 00:00:00,88.000000,15.60,15.80,15.7,99999,99999
203,junk,04/21/2021 00:00:00,112.000000,15.60,15.60,15.6,99999,99999
203,junk,04/21/2021 00:00:00,136.000000,15.40,15.40,15.4,99999,99999
204,junk,04/22/2021 00:00:00,0.000000,17.00,17.60,17.3,99999,99999
204,junk,04/22/2021 00:00:00,8.000000,17.00,17.40,17.2,99999,99999
204,junk,04/22/2021 00:00:00,40.000000,15.80,17.00,16.4,99999,99999
204,junk,04/22/2021 00:00:00,72.000000,15.60,16.00,15.8,99999,99999
204,junk,04/22/2021 00:00:00,104.000000,15.60,15.80,15.7,99999,99999
204,junk,04/22/2021 00:00:00,136.000000,14.80,15.60,15.2,99999,99999
204,junk,04/22/2021 00:00:00,168.000000,14.40,15.40,14.9,99999,99999
204,junk,04/22/2021 00:00:00,208.000000,14.60,14.80,14.7,99999,99999
205,junk,04/23/2021 00:00:00,0.000000,17.00,17.40,17.2,99999,99999
205,junk,04/23/2021 00:00:00,16.000000,16.60,17.40,17.0,99999,99999
205,junk,04/23/2021 00:00:00,48.000000,15.80,17.00,16.4,99999,99999
205,junk,04/23/2021 00:00:00,80.000000,15.80,16.00,15.9,99999,99999
205,junk,04/23/2021 00:00:00,120.000000,15.60,15.60,15.6,99999,99999
205,junk,04/23/2021 00:00:00,160.000000,14.80,15.20,15.0,99999,99999
205,junk,04/23/2021 00:00:00,208.000000,14.00,14.00,14.0,99999,99999
205,junk,04/23/2021 00:00:00,232.000000,13.80,13.80,13.8,99999,99999
206,junk,04/24/2021 00:00:00,0.000000,17.20,17.40,17.299999999999997,99999,99999
206,junk,04/24/2021 00:00:00,24.000000,16.20,17.40,16.799999999999997,99999,99999
206,junk,04/24/2021 00:00:00,88.000000,15.60,16.00,15.8,99999,99999
206,junk,04/24/2021 00:00:00,152.000000,15.60,15.80,15.7,99999,99999
206,junk,04/24/2021 00:00:00,256.000000,13.40,13.80,13.600000000000001,99999,99999
206,junk,04/24/2021 00:00:00,296.000000,13.20,13.20,13.2,99999,99999
206,junk,04/24/2021 00:00:00,344.000000,12.60,12.80,12.7,99999,99999
206,junk,04/24/2021 00:00:00,416.000000,12.00,12.00,12.0,99999,99999
207,junk,04/25/2021 00:00:00,0.000000,17.20,17.60,17.4,99999,99999
207,junk,04/25/2021 00:00:00,16.000000,17.00,17.60,17.3,99999,99999
207,junk,04/25/2021 00:00:00,56.000000,15.80,16.80,16.3,99999,99999
207,junk,04/25/2021 00:00:00,88.000000,15.60,16.20,15.899999999999999,99999,99999
207,junk,04/25/2021 00:00:00,128.000000,15.40,15.80,15.600000000000001,99999,99999
207,junk,04/25/2021 00:00:00,176.000000,15.00,15.40,15.2,99999,99999
207,junk,04/25/2021 00:00:00,200.000000,14.80,15.20,15.0,99999,99999
207,junk,04/25/2021 00:00:00,256.000000,14.00,14.00,14.0,99999,99999
208,junk,04/26/2021 00:00:00,0.000000,17.40,17.80,17.6,99999,99999
208,junk,04/26/2021 00:00:00,32.000000,16.20,17.80,17.0,99999,99999
208,junk,04/26/2021 00:00:00,96.000000,15.20,16.20,15.7,99999,99999
208,junk,04/26/2021 00:00:00,176.000000,13.80,15.20,14.5,99999,99999
208,junk,04/26/2021 00:00:00,240.000000,13.20,14.00,13.6,99999,99999
208,junk,04/26/2021 00:00:00,304.000000,12.40,13.20,12.8,99999,99999
208,junk,04/26/2021 00:00:00,408.000000,12.20,12.20,12.2,99999,99999
208,junk,04/26/2021 00:00:00,472.000000,11.80,11.80,11.8,99999,99999
209,junk,04/27/2021 00:00:00,0.000000,17.40,17.80,17.6,99999,99999
209,junk,04/27/2021 00:00:00,16.000000,16.80,17.60,17.200000000000003,99999,99999
209,junk,04/27/2021 00:00:00,56.000000,15.60,17.60,16.6,99999,99999
209,junk,04/27/2021 00:00:00,96.000000,15.20,16.20,15.7,99999,99999
209,junk,04/27/2021 00:00:00,152.000000,14.20,15.60,14.899999999999999,99999,99999
209,junk,04/27/2021 00:00:00,176.000000,13.80,15.20,14.5,99999,99999
209,junk,04/27/2021 00:00:00,248.000000,13.00,13.60,13.3,99999,99999
209,junk,04/27/2021 00:00:00,272.000000,13.40,13.40,13.4,99999,99999
210,junk,04/28/2021 00:00:00,0.000000,17.60,17.80,17.700000000000003,99999,99999
210,junk,04/28/2021 00:00:00,8.000000,17.60,17.80,17.700000000000003,99999,99999
210,junk,04/28/2021 00:00:00,40.000000,15.80,17.80,16.8,99999,99999
210,junk,04/28/2021 00:00:00,64.000000,15.40,16.60,16.0,99999,99999
210,junk,04/28/2021 00:00:00,96.000000,15.00,16.20,15.6,99999,99999
210,junk,04/28/2021 00:00:00,128.000000,14.60,15.80,15.2,99999,99999
210,junk,04/28/2021 00:00:00,152.000000,14.40,15.60,15.0,99999,99999
210,junk,04/28/2021 00:00:00,192.000000,13.80,13.80,13.8,99999,99999
211,junk,04/29/2021 00:00:00,0.000000,17.40,18.00,17.7,99999,99999
211,junk,04/29/2021 00:00:00,24.000000,16.20,17.80,17.0,99999,99999
211,junk,04/29/2021 00:00:00,72.000000,15.00,16.60,15.8,99999,99999
211,junk,04/29/2021 00:00:00,120.000000,14.60,15.80,15.2,99999,99999
211,junk,04/29/2021 00:00:00,200.000000,13.40,14.00,13.7,99999,99999
211,junk,04/29/2021 00:00:00,256.000000,12.80,13.20,13.0,99999,99999
211,junk,04/29/2021 00:00:00,272.000000,12.80,13.20,13.0,99999,99999
211,junk,04/29/2021 00:00:00,336.000000,12.20,12.20,12.2,99999,99999
212,junk,04/30/2021 00:00:00,0.000000,17.00,17.80,17.4,99999,99999
212,junk,04/30/2021 00:00:00,8.000000,17.00,17.80,17.4,99999,99999
212,junk,04/30/2021 00:00:00,32.000000,15.80,17.60,16.700000000000003,99999,99999
212,junk,04/30/2021 00:00:00,64.000000,15.20,16.20,15.7,99999,99999
212,junk,04/30/2021 00:00:00,88.000000,15.00,15.60,15.3,99999,99999
212,junk,04/30/2021 00:00:00,112.000000,14.60,15.40,15.0,99999,99999
212,junk,04/30/2021 00:00:00,144.000000,14.40,15.00,14.7,99999,99999
212,junk,04/30/2021 00:00:00,176.000000,14.20,14.40,14.3,99999,99999
213,junk,05/01/2021 00:00:00,0.000000,17.20,18.00,17.6,99999,99999
213,junk,05/01/2021 00:00:00,16.000000,17.20,17.80,17.5,99999,99999
213,junk,05/01/2021 00:00:00,64.000000,15.80,17.20,16.5,99999,99999
213,junk,05/01/2021 00:00:00,112.000000,15.20,15.80,15.5,99999,99999
213,junk,05/01/2021 00:00:00,168.000000,15.00,15.40,15.2,99999,99999
213,junk,05/01/2021 00:00:00,200.000000,15.00,15.00,15.0,99999,99999
213,junk,05/01/2021 00:00:00,288.000000,13.60,13.60,13.6,99999,99999
213,junk,05/01/2021 00:00:00,312.000000,13.40,13.40,13.4,99999,99999
214,junk,05/02/2021 00:00:00,0.000000,17.60,18.20,17.9,99999,99999
214,junk,05/02/2021 00:00:00,8.000000,17.60,18.20,17.9,99999,99999
214,junk,05/02/2021 00:00:00,24.000000,17.40,17.80,17.6,99999,99999
214,junk,05/02/2021 00:00:00,48.000000,16.00,17.60,16.8,99999,99999
214,junk,05/02/2021 00:00:00,72.000000,15.60,16.40,16.0,99999,99999
214,junk,05/02/2021 00:00:00,88.000000,15.40,16.00,15.7,99999,99999
214,junk,05/02/2021 00:00:00,112.000000,15.00,15.60,15.3,99999,99999
214,junk,05/02/2021 00:00:00,136.000000,15.20,15.40,15.3,99999,99999
215,junk,05/03/2021 00:00:00,0.000000,17.60,18.20,17.9,99999,99999
215,junk,05/03/2021 00:00:00,16.000000,17.40,17.80,17.6,99999,99999
215,junk,05/03/2021 00:00:00,48.000000,15.80,17.80,16.8,99999,99999
215,junk,05/03/2021 00:00:00,80.000000,15.40,16.00,15.7,99999,99999
215,junk,05/03/2021 00:00:00,120.000000,15.00,15.60,15.3,99999,99999
215,junk,05/03/2021 00:00:00,152.000000,14.80,15.00,14.9,99999,99999
215,junk,05/03/2021 00:00:00,200.000000,14.20,14.40,14.3,99999,99999
215,junk,05/03/2021 00:00:00,232.000000,13.80,13.80,13.8,99999,99999
216,junk,05/04/2021 00:00:00,0.000000,17.60,18.40,18.0,99999,99999
216,junk,05/04/2021 00:00:00,8.000000,17.60,18.20,17.9,99999,99999
216,junk,05/04/2021 00:00:00,32.000000,16.40,17.80,17.1,99999,99999
216,junk,05/04/2021 00:00:00,48.000000,15.80,17.80,16.8,99999,99999
216,junk,05/04/2021 00:00:00,72.000000,15.40,16.80,16.1,99999,99999
